bname,wname,nut_length,nut_height,nut_width,nut_vol,nut_va3d,nut_ratio_feret,nut_inv_ratio_feret,nut_area,nut_sphericity,nut_cnvx_area,nut_cnvx_vol,nut_ratio_cnvx_area,nut_ratio_cnvx_vol,nut_inv_ratio_cnvx_area,nut_inv_ratio_cnvx_vol,krumbein,corey,sneed,janke,wadell,air_vol,meat_vol,shell_vol,vein_vol,air_ratio_vol,meat_ratio_vol,shell_ratio_vol,vein_ratio_vol,shell_rugosity,shell_thickness1,shell_thickness2,shell_thickness3,shell_thickness4,shell_ext_ratio,shell_thick_ratio,shell_prot_ratio,shell_ext_vol,shell_thick_vol,shell_prot_vol,meat_length,meat_height,meat_width,meat_area,meat_cnvx_vol,meat_cnvx_area,meat_ratio_cnvx_area,meat_inv_ratio_cnvx_area,meat_ratio_cnvx_vol,meat_inv_ratio_cnvx_vol,ShellIntegrity,ShellTexture,ShellColor,SEAL,ShellStrength,ShellThickness,PackingTissue,KernelFill,%TipShrivel,%MinorShrivel,%MajorShrivel,Plumpness,EaseOfRemoval,PercentKernel,%Blank
2014SBa_R5_T52,004,46.38696238917052,35.830255600135345,35.053738354400714,26832.665430496327,5.055759520700724,1.323309996788032,0.7556808324785746,7439.129820539999,0.5826456797299211,4654.256335995461,28581.321307117552,0.6256452633942088,1.06516892185574,1.5983498293823355,0.93881822824665,0.8357264093570191,0.8598276770643656,0.9042203573056536,0.8889978339016731,0.9877335875405076,12236.503619861924,8230.471909646381,3767.623612790796,2598.0514218509397,0.4560301193915191,0.306733296062796,0.14041182835711696,0.09682420214945016,1.7163089589260132,0.7997272474893683,0.7942547855001852,0.8069399361360139,0.7740311621633846,0.9258216927918314,0.062321945091893385,0.01185636211627528,3488.147670996449,234.80563192326898,44.670309871077,34.95830980404704,30.192732042817248,25.316400275318983,7825.4036526599975,15256.055602511064,3115.410635396996,0.3981150076952274,2.5118369834616714,1.8536064237860368,0.5394888511216287,6.0,7.0,6.0,3.0,4.0,1.1,5.0,3.0,50.0,0.0,0.0,4.0,4.0,54.94109316,0.0
2014SBa_R5_T53,001,39.306256590553524,35.71670304108484,33.577268832020586,21934.524830195438,4.5684374254853735,1.1706210170694271,0.8542474339845996,6287.705204219998,0.6026670390507632,3977.98271898149,22880.61743172881,0.6326605000997284,1.0431325779271483,1.5806265759319045,0.9586509147160768,0.9190330302962216,0.8961461511767727,0.929506781393112,0.9255759286927604,0.9966764025050344,8783.485125139294,7730.516246802722,2973.2854352827226,2447.2340877613856,0.40044109426285823,0.35243600245038204,0.13555276251937073,0.11156996136029727,1.6592910101323275,0.7783891146443828,0.7577235568653397,0.7793829067380954,0.7589999999999999,0.9584519907759326,0.033025996770311684,0.008522012453755766,2849.7513445918107,98.195715182862,25.33837550805,30.02077340450065,31.3092890120653,27.6599517434509,7735.938273359999,14259.08183770015,2931.095704985189,0.3788933677352248,2.6392649889264153,1.8445187077379976,0.5421468461148532,7.0,3.0,5.0,3.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,5.0,6.0,65.2980228,0.0
2014SBa_R5_T53,002,37.19889760721652,31.0971392773885,31.460554773826427,17279.969751036133,4.343633923150583,1.1962160659023953,0.8359693775268142,5273.883295559999,0.6128896131134579,3376.481478809704,17960.14736068366,0.6402268100343274,1.0393621990922028,1.5619464607337867,0.9621285061871766,0.8908588361904748,0.9090174401767486,0.938385907582866,0.9319050203953416,0.9948094841136262,6648.122496711365,6559.976868863318,2045.9966484479935,2025.873737013456,0.3847299846293269,0.3796289555697846,0.1184027910885268,0.11723826871236168,1.6316151858407826,0.6153282184602754,0.6001518032982216,0.610856554048542,0.6072,0.9393285642296708,0.0529899219667274,0.007681513803601661,1921.8630942053726,108.41720274544498,15.716351497176,30.464610465229253,26.705058290451397,25.529179071461957,6721.747672859999,11207.651526039332,2497.189973072578,0.3715090322648281,2.6917245965830396,1.7084894886193926,0.585312351443313,7.0,3.0,5.0,3.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,5.0,6.0,65.2980228,0.0
2014SBa_R5_T53,003,37.602812059861705,33.25905265891902,31.918362780320965,18308.72178851829,4.458420518217616,1.1780933852611464,0.8488291442009339,5529.041092079999,0.6075839930639385,3542.603292496814,19249.71465028153,0.6407265262635449,1.0513958796595704,1.5607282655075811,0.9511165293169954,0.908873158491478,0.9025588045315772,0.9339357601998024,0.9293215062440776,0.9962031581948088,7632.6742632123705,6132.285640824947,2449.2030041533226,2094.5444512268427,0.41688733661346855,0.3349379444211451,0.13377247371191467,0.11440145715362647,1.6458629776554463,0.7053190436759509,0.679170233778,0.7075733870523196,0.6788702379689362,0.9738822377186426,0.01914133819589509,0.006976424085462354,2385.2353023120595,46.88102301290099,17.086678828361997,29.21862265316184,28.55143225370988,25.74100861165055,6463.559690279999,11372.625119756996,2531.4940125023677,0.3916563215636839,2.5532589286635545,1.8545491495120718,0.5392146119519657,7.0,3.0,5.0,3.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,5.0,6.0,65.2980228,0.0
2014SBa_R5_T53,004,37.70647704339716,31.43323962879796,32.372067713704226,17423.407693176603,4.485445701859302,1.1995733652872322,0.8336297128108998,5360.12262126,0.6063612860881652,3427.8186881339398,18257.906430685376,0.6395037819728396,1.0478952655074232,1.5637124098235138,0.9542938430166198,0.8944908231494615,0.8996963206885921,0.931960050608152,0.9258726047101732,0.995056590051794,6506.308047034421,6261.399858318858,2523.0607614840865,2132.6390263392386,0.3734233946429686,0.3593671208629849,0.14480868529938454,0.122400799194662,1.6491818045497706,0.7920474195798772,0.7376583489441795,0.7576422958880689,0.7589999999999999,0.9648785784855796,0.02696923394461309,0.008152187569807255,2434.4472809735103,68.045015932938,20.568464577639002,29.40139291099515,27.171384976916016,26.06788768439895,6478.503231419999,11084.738906922548,2497.5721389945074,0.3855168469904543,2.5939203638090578,1.7703291848060838,0.5648666974382716,7.0,3.0,5.0,3.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,5.0,6.0,65.2980228,0.0
2014SBa_R5_T53,005,37.2282273568221,30.682484301990968,29.89341581483342,15525.354801530175,4.485034084856721,1.2453654539655876,0.8029771476442709,4963.2604203599985,0.6063798352582377,3140.4555823651026,16081.047311569911,0.6327404400306113,1.035792580404344,1.5804268808101172,0.965444258743028,0.8714459373937941,0.8844923968811399,0.9214308234033532,0.9123105381491541,0.9926245036295952,5989.572651688659,5566.919366059326,2203.1383011458042,1765.7244826363888,0.3857929643642236,0.3585695423534315,0.14190582626354298,0.113731667018802,1.6491313560486918,0.7451585469594421,0.7021388104725031,0.7164264363020868,0.6788702379689362,0.964101879144442,0.02905009173044665,0.006848029125111438,2124.0497761497627,64.00136974314599,15.087155252894998,28.745658242403607,25.80692524492552,24.26705320160253,5731.648779779999,9409.121899724249,2229.978417234628,0.3890640377514936,2.570270965621163,1.6901846930081756,0.5916513172416731,7.0,3.0,5.0,3.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,5.0,6.0,65.2980228,0.0
2014SBa_R5_T53,006,40.41409963221464,34.67727162049472,33.26147095620599,21757.3599580323,5.671633382592739,1.2150424641599953,0.8230165031238952,6721.367459399999,0.5607431151462804,4029.266658960984,23140.53735085217,0.5994712658249259,1.063572850542891,1.6681366681085386,0.940227084105766,0.8905128392007519,0.8884899864908369,0.9242050949681578,0.9175635724688712,0.9945461906354544,9620.433749066877,7021.75050749878,2914.7902978566235,2340.0883948688725,0.44216916793322797,0.32272989558673537,0.13396801374242798,0.10755387599334944,1.7833477986423982,0.7584589347192922,0.7520305498682034,0.7478189063149192,0.7589999999999999,0.9551848893891864,0.04002471552247618,0.004790395088337442,2784.1636482508525,116.66365247938498,13.962997126385998,29.52232587127481,31.04698564511325,27.031071801418534,7591.583896379999,13419.076795000134,2833.380348126975,0.3732265080384681,2.679338092183235,1.9110728557885128,0.5232662883422087,7.0,3.0,5.0,3.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,5.0,6.0,65.2980228,0.0
2014SBa_R5_T53,007,38.20375460909652,31.45622717211837,32.999463808664736,18008.813802735753,4.541526825909693,1.2145052996997332,0.8233805157105809,5502.264847199999,0.6038550538431806,3495.405368244662,18855.26224056283,0.6352666520629972,1.0470018984647669,1.5741421287463293,0.9551081057888372,0.8926210838642165,0.8859315486640994,0.9224300552549258,0.9159868163108936,0.9946733853768972,6382.599058151909,7077.136392323711,2270.562428498561,2278.515923761572,0.35441529509191305,0.3929818182277286,0.1260806210431048,0.12652226563725358,1.6560265474894857,0.6672015900512739,0.635933458317582,0.6517294689373445,0.6258874339687608,0.9694081008642992,0.022639661474812237,0.007952237660888624,2201.101611704621,51.404764738634995,18.056052055305,30.68110958169733,28.015495048936767,26.70786959804689,7055.897696099999,11948.956345147979,2608.2893133476955,0.36966087458855496,2.705182151378703,1.6883885914800991,0.5922807137208655,7.0,3.0,5.0,3.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,5.0,6.0,65.2980228,0.0
2014SBa_R5_T54,001,46.638480432393045,34.68536910152835,33.70185051644205,23467.82579427815,5.2239628244921334,1.3838551805824324,0.7226189662267429,6878.061491399999,0.5763239142493548,4293.610334900573,25153.879413814808,0.6242471574685831,1.0718453270582802,1.6019296011777635,0.9329704340313146,0.8130247406362048,0.8379312585758815,0.8888031693368668,0.868823977869247,0.9838180882910096,10482.765347541363,6716.608256087135,3743.5423180348707,2524.9098726147777,0.4466866866762425,0.2862049648299655,0.15951807171449214,0.10759027677929983,1.7351353557876754,0.8779785906612605,0.8808155409012527,0.8625427472974198,0.8851384976375166,0.932184559306274,0.06271280217163773,0.005102638522088443,3489.6723459817226,234.76802881207496,19.101943241073002,31.23227053067635,26.111257259658565,28.368512757868523,6910.990281359998,12367.403693640537,2687.7279753119915,0.3889063456739631,2.5713131480717544,1.841316810822217,0.543089594426427,7.0,5.0,5.0,5.0,5.0,1.2,5.0,5.0,0.0,11.11111111,0.0,5.0,5.0,57.07119599,10.0
2014SBa_R5_T54,002,43.702761088244394,35.925066639831044,35.78230511144105,24793.34945572197,6.19898790368782,1.2213511944559114,0.8187653187218447,7553.493420659997,0.5443686048545352,4402.357369830874,26507.86476809745,0.5828240159433687,1.0691522263031623,1.7157837917529586,0.9353205047869824,0.8763603395601454,0.9030568377203329,0.9342792933016476,0.9258605599054186,0.9932902431450212,11165.228147810582,8144.048591740115,3035.937902723153,2717.4819637214364,0.4503315765282289,0.3284771428839994,0.12244968789493264,0.10960527816439412,1.8369905815329253,0.7139120833510555,0.7158203328007321,0.7117151172543587,0.7589999999999999,0.9639616518077936,0.032536568209529555,0.00350177998267689,2926.5277154948994,98.779000651848,10.631186576405998,32.623494381377036,32.97904703787945,31.249119231360165,8389.571297579998,16000.663884087791,3171.222923513713,0.3779958249390483,2.6455318657587013,1.964706337866898,0.5089819179214896,7.0,5.0,5.0,5.0,5.0,1.2,5.0,5.0,0.0,11.11111111,0.0,5.0,5.0,57.07119599,10.0
2014SBa_R5_T54,003,42.08500007683474,34.03334263342579,32.84798141723463,20792.2258260082,4.9295278248033165,1.2812050622615627,0.7805151801654733,6223.287826799999,0.5875771421154286,3884.453292686199,21966.589280032662,0.6241802405407265,1.0564808916491997,1.6021013403655668,0.946538652903574,0.8578003305512514,0.8679460222777478,0.9099031002516492,0.8986353272755085,0.9908236901796496,8119.577274016921,7189.946600396669,2976.1415227515504,2506.5573681247106,0.3905102484920326,0.3457997551855674,0.1431372257908438,0.1205526233266163,1.7019041898051774,0.7834005707513721,0.7905804164392002,0.7662076275435138,0.7589999999999999,0.9240933280776262,0.07115905238013455,0.004747619542239269,2750.2325245894945,211.77941050817097,14.129587653884997,32.50749960970795,29.459596523279448,27.88009358413681,7278.668218799999,13124.695883569144,2786.263787257236,0.38279857021929137,2.6123399557818003,1.8254232768356105,0.5478181486397555,7.0,5.0,5.0,5.0,5.0,1.2,5.0,5.0,0.0,11.11111111,0.0,5.0,5.0,57.07119599,10.0
2014SBa_R5_T54,004,48.369507901035874,36.993896704832565,34.33682555917715,26376.648565837382,5.224747044238211,1.4086773344167869,0.7098857741002944,7435.650291299999,0.5762950779436851,4615.319316000667,28107.7035629468,0.6207015035928695,1.065628314862998,1.6110803570018741,0.938413503143978,0.8157973581253746,0.8117256467086598,0.8701741517422229,0.8507301252591313,0.9836208801187796,11698.564442257537,7919.411540676469,4069.2989447994505,2689.3736381039216,0.4435197448628608,0.3002432822695135,0.15427657288007174,0.101960399987554,1.7352221774445191,0.8735054622533704,0.8825165162129245,0.876227402360936,0.8851384976375166,0.8931678992773892,0.09926483900953176,0.007567261713079083,3634.5671900582215,403.9383046371749,30.793450104054,34.34603551899885,30.813393383507808,29.379815275830808,7893.2199079799975,15277.913795503257,3092.1004149220307,0.3917413236892001,2.5527049088989666,1.929172857987152,0.5183568677424654,7.0,5.0,5.0,5.0,5.0,1.2,5.0,5.0,0.0,11.11111111,0.0,5.0,5.0,57.07119599,10.0
2014SBa_R5_T54,005,43.56035090033953,35.80457236519575,35.826125983336475,22550.78953943501,5.4278839218558215,1.2166141926242602,0.8219532585288857,6783.733988459999,0.5690142589185665,4152.307996900975,24254.251286101196,0.6120977037078079,1.075538896041192,1.6337261093163022,0.9297664674711132,0.8776442939237845,0.9063436198301408,0.936544867003106,0.9282960621717062,0.9934372426110586,9180.353607626519,7813.618248050504,3047.1873544068653,2509.6180864777107,0.40709677111626863,0.3464897862838317,0.13512552849106188,0.1112873712066308,1.7574252038965394,0.7528942338762793,0.7343340303762258,0.7381138785272562,0.7589999999999999,0.9454789703164878,0.04823007541626166,0.006290954267250621,2881.051562206025,146.96607591052197,19.169716290318,34.54607051051788,30.45825165287393,30.842036647017345,8223.625404719998,14505.65942965454,3007.628669939532,0.3657302615234986,2.7342555571813105,1.8564586813892143,0.5386599820534038,7.0,5.0,5.0,5.0,5.0,1.2,5.0,5.0,0.0,11.11111111,0.0,5.0,5.0,57.07119599,10.0
2014SBa_R5_T54,006,42.00894034304675,34.208491971940305,34.41980287674093,22920.717578979133,4.902977541804579,1.2280266659373589,0.8143145647710305,6629.125369679999,0.5886358365089103,4105.3836196059665,24082.217052388558,0.6192949130790298,1.0506746557740696,1.614739567338231,0.9517694126382674,0.8738152467198311,0.8996195332818429,0.9319070224831196,0.9231282336550114,0.992995030798042,9605.95042982048,7872.916605421526,2971.029248611083,2470.821295126041,0.4190946638874088,0.3434847350783587,0.1296219997639101,0.1077986012703224,1.6988432201661627,0.7411793293956311,0.7372450016177065,0.7380961835523627,0.7589999999999999,0.9443622011112196,0.0474383863019154,0.008199412586865075,2805.727720784175,140.94083320990197,24.360694617006,32.76806733302335,28.774425230338725,29.141884195605087,8182.965607739999,15076.834219111675,3047.081321742169,0.3723688290783032,2.6855094248227642,1.915025266332596,0.5221863218102956,7.0,5.0,5.0,5.0,5.0,1.2,5.0,5.0,0.0,11.11111111,0.0,5.0,5.0,57.07119599,10.0
2014SBa_R5_T54,007,36.764109776786974,30.92532430614623,28.12308909628552,14680.2108855897,4.608369088113482,1.3072571669106847,0.7649604265419359,4824.897285779999,0.6009212773431329,3094.403245814427,15551.269539453806,0.6413407503895042,1.0593355681776446,1.5592335266278838,0.9439879392705388,0.8633291248733254,0.8340534138359931,0.8860588673574252,0.875026123535777,0.9904181594364588,6632.665869028715,4027.9215306307215,2240.956974360951,1778.6660743238308,0.4518099856139964,0.2743776340832124,0.15265155193109015,0.12116079858701445,1.6641114863186788,0.7812688276975303,0.7452791022614589,0.7581807319895634,0.7589999999999999,0.9726455849553448,0.025783344900431576,0.001571070144223537,2179.6569071870667,57.779366576975995,3.520700596908,26.436194643413078,26.58506260727261,22.93842066290332,5093.857983059998,8264.058410996031,2056.092323226878,0.4036414697984445,2.4774461367890246,2.051693000509367,0.4874023549096933,7.0,5.0,5.0,5.0,5.0,1.2,5.0,5.0,0.0,11.11111111,0.0,5.0,5.0,57.07119599,10.0
2014SBa_R5_T81,001,35.35937062723371,30.138495120099893,28.236639835768965,13995.049843469573,4.08274955049861,1.2522513596834552,0.7985617202705857,4488.67337094,0.6256754098592849,2912.630675938467,14386.427542979987,0.6488845222722266,1.0279654380575889,1.5411062610928945,0.9727953518452612,0.8796471670418896,0.8649678582004713,0.907820487794008,0.8995538587499554,0.9930488315461692,4327.784042883443,5552.281261913363,2245.2463525099406,1869.7368744263879,0.3092367723794061,0.3967317961717865,0.16043146524109214,0.1335998724791146,1.5982728172502434,0.8220520830891684,0.7967453448122765,0.8142550469781933,0.7740311621633846,0.9592269023885004,0.02661257232015944,0.014160525291340044,2153.7007038171896,59.75178093274499,31.793867760005995,28.25988161893093,25.716319827041197,21.76159678325563,5820.952856399998,9079.57194980662,2181.327497707944,0.374737186766532,2.6685368714768574,1.6352867445835628,0.6115135485028694,7.0,4.0,4.0,4.0,4.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,61.87403769,0.0
2014SBa_R5_T81,002,34.615678752910625,31.43157650519476,29.308874753395727,15301.489925982443,4.166618375289237,1.1810647472537326,0.8466936315940741,4796.243016839999,0.6214489020499255,3085.511696282694,15721.914717153762,0.6433184651922791,1.0274760688798952,1.5544400698977507,0.97325867753801,0.91609364115975,0.8885454288054652,0.9242435418743684,0.9199239117803584,0.9963117368180608,5140.663177683032,6075.449849991654,2147.2242237822416,1938.1522372800387,0.3359583414784996,0.397049560492494,0.14032778730495926,0.12666428214869396,1.6091427576770627,0.7337718232169924,0.7480907105632525,0.7251312790389126,0.7589999999999999,0.9504520446575078,0.037661292523129636,0.011886662819362556,2040.8336538319613,80.86723960461298,25.523330345666995,29.126148002823143,27.432375912042588,23.234270405198487,6089.060953799999,9990.251675624526,2322.2480349981665,0.3813803232744651,2.622054518739126,1.6443641083858591,0.6081378174701345,7.0,4.0,4.0,4.0,4.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,61.87403769,0.0
2014SBa_R5_T81,003,31.608247519079338,28.19739197687612,26.96030247137889,11961.357282800636,4.11532120595085,1.1723995883441851,0.8529515106810379,4053.271351139999,0.624020351762449,2615.643054858672,12283.222934921787,0.6453165426792883,1.0269087900738458,1.5496270959490706,0.9737963192700776,0.9129443157066234,0.9030672250126429,0.9342864575709084,0.9300283704768124,0.9964791528619646,3823.361480226321,4717.4322907759415,1737.9808197483594,1682.5826920500176,0.31964277881106123,0.3943893806733109,0.1452996326969867,0.14066820781864126,1.6025118366342614,0.6999262154169666,0.6986816732677136,0.6930116638145909,0.6788702379689362,0.9457980698594156,0.04560812510692254,0.008593805033661733,1643.778904770684,79.26604666051499,14.935868317160995,26.916094446028765,24.17120842546217,21.52792349981239,5113.675169459999,7758.594839727642,1961.5908225318012,0.38359707207193294,2.6069020667928298,1.6446648009973832,0.6080266321706189,7.0,4.0,4.0,4.0,4.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,61.87403769,0.0
2014SBa_R5_T81,004,30.23331343016388,27.44238319911756,25.36930776134523,9983.742329304412,4.176965374052338,1.1917279617786751,0.8391176779199525,3611.0485323,0.6209353356011801,2321.903119359325,10237.3116222165,0.6429996990044403,1.025398220882345,1.5552106813553799,0.9752308709288672,0.9132429246350999,0.8807544205235851,0.9188329362149008,0.914100104158148,0.9959159669049854,4943.214924994565,2115.7281201934347,1652.0476540240527,1272.7516300923598,0.4951264527816564,0.21191734025259465,0.16547378723656966,0.12748241972917934,1.6104736558949662,0.7527528871796071,0.7597313752411609,0.7348042605935359,0.7589999999999999,0.9376861117955742,0.048803075028048266,0.013510813176377676,1549.1021412028138,80.62500560924698,22.320507211992002,23.311441374509283,21.656017259030236,16.918455486045982,3376.9753003799988,4731.4612390954135,1443.454162486267,0.42743995264751866,2.33950989795433,2.236327623543062,0.4471616723204798,7.0,4.0,4.0,4.0,4.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,61.87403769,0.0
2014SBa_R5_T81,005,34.45170179780109,29.05629974718096,29.0698723367477,14504.603481822758,4.054572539124828,1.1856878576269363,0.8433922921344775,4586.37670854,0.6271214300539837,2963.1191459878737,14846.427276707149,0.6460697265600618,1.0235665728685903,1.5478205507699718,0.9769760233547446,0.8927996765059645,0.9181495064290762,0.9446601677043096,0.9383998646927002,0.995018168929104,5028.058912230683,5856.259128614433,1851.1766783337962,1769.1087626438486,0.3466526278041224,0.40375175618923503,0.1276268379658706,0.12196877804077197,1.5945875106100558,0.6494215177345831,0.633845134008833,0.6456091683349833,0.6258874339687608,0.9522063790648609,0.035947076380037996,0.0118465445551009,1762.7022418855408,66.54438944900998,21.930046999245,28.51032445597276,23.78470791923206,24.043155025051316,5940.086407199999,9488.906665271354,2240.3453450590773,0.3771570296256208,2.651415515157267,1.6203017074342458,0.6171690095812489,7.0,4.0,4.0,4.0,4.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,61.87403769,0.0
2014SBa_R5_T81,006,30.596984851240443,27.3558179007407,26.784346685905795,10969.18476484614,4.01016811145966,1.1423457592617294,0.8753917033370666,3793.0440418199987,0.629427635370053,2448.5029951381,11167.790770688776,0.6455245360038703,1.0181058127928635,1.549127793329926,0.9822161777632956,0.9215618748168104,0.925799389137988,0.9499000851256768,0.9465915939119296,0.9973265098874524,3471.362691548597,4237.584673020533,1776.2708435898687,1483.9661194416626,0.3164649667196383,0.3863171934710293,0.16193280372871754,0.13528499621935922,1.5887449864067062,0.7765171885519001,0.7748571026189812,0.7670223733712617,0.7589999999999999,0.9538830512225376,0.03438844567917919,0.01172850309828326,1694.3546520811346,61.08319341629999,20.832998092434,25.495480797876162,22.836236412544608,20.792432230897226,4552.514667359998,6723.168322882827,1782.9639222062228,0.3916437513072665,2.553340878444001,1.5865566924685377,0.6302957875675348,7.0,4.0,4.0,4.0,4.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,61.87403769,0.0
2014SBa_R5_T81,007,36.2456901747873,29.56563117399392,28.62156035087628,15196.043369021323,4.1107212661082055,1.266377155209066,0.7896541688916603,4752.737379719999,0.6242530267496348,3090.1065590260705,15641.802891988456,0.6501740601556486,1.02933392016213,1.5380496720533647,0.97150203681473,0.8636197611192761,0.874322273003236,0.9143539835960278,0.9040285407326918,0.9916097971592648,5217.350350508405,5452.413520018805,2586.786229329984,1939.4823380271566,0.3433361055776205,0.3588048143593814,0.17022761560442828,0.1276307451175737,1.6019145396968395,0.8596118741441815,0.8620907172419684,0.8467484556367346,0.8587104750729433,0.9381813614924436,0.04888544743019721,0.012933191077359123,2426.874626522709,126.456202227069,33.455400580205996,29.99645221367072,24.191016369338318,23.229460315169824,5663.394702899999,9296.169659744875,2239.5301396375075,0.3954395300208784,2.528831652078896,1.7049641641474056,0.5865225915173801,7.0,4.0,4.0,4.0,4.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,61.87403769,0.0
2014SBa_R5_T81,008,32.933377983896044,29.982696049975342,28.75800802632532,13655.912193311155,4.016465037194158,1.1451898182151057,0.8732176832995262,4391.8341548399985,0.6290985290440422,2855.272182319789,14023.33532638037,0.6501320591018107,1.0269057920018834,1.5381490360305397,0.9737991622878742,0.926372473411312,0.9151774703115748,0.9426204991648268,0.939551279858976,0.997464279028699,4656.914455763988,5133.235688731259,2146.8276421327887,1718.9330949466828,0.3410181897658221,0.3758984105979815,0.15720865891216942,0.12587464466772413,1.5895761217556297,0.7772737828600184,0.7621770494497291,0.7747137561909113,0.7589999999999999,0.9465201976988898,0.04242517807421794,0.011054624226892205,2032.0157242569687,91.07954501213699,23.732372863683,27.72850778522094,25.715631986928848,22.716947939020155,5225.884226639999,8474.071787014545,2080.587271977496,0.3981311452273058,2.5117351706535493,1.6508246067129275,0.6057578715107536,7.0,4.0,4.0,4.0,4.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,61.87403769,0.0
2014SBa_R5_T82,001,34.373532442236716,35.31605117970203,32.37481888220388,19624.156447779667,4.103940251235374,1.0908493822992449,0.9167168412308616,5633.069799059998,0.6245966590865845,3615.5841531288947,20119.01769067329,0.6418496986726906,1.025216943424318,1.5579971480362838,0.9754033099179076,0.9627105827785394,0.9291999891833982,0.9522247471146184,0.9509821562931208,0.9989370994656462,6576.4776387498205,7852.2764325853295,2592.361546432713,2350.729200845817,0.33512154554260604,0.40013319571113376,0.13210053401943905,0.11978752855447115,1.6010332195218728,0.7530453536394043,0.7595894573397406,0.7454781227392042,0.7589999999999999,0.9832122502064904,0.01382511641808264,0.002962633375426959,2548.841629416885,35.839700177192995,7.6802168386349985,28.91495936038443,31.875686712289358,28.307648356613946,8034.371274599997,13343.735828130331,2788.896831200644,0.34712073115385034,2.8808420536449653,1.6993461632039055,0.5884616222716061,7.0,4.0,4.0,3.0,4.0,1.2,5.0,6.0,0.0,0.0,0.0,5.0,4.0,56.57157252,0.0
2014SBa_R5_T82,002,33.35159686943694,35.283405254436076,33.04210229604821,19863.95673480956,4.145976946570104,1.067831729903455,0.9364771358596098,5698.189995299998,0.6224785237748748,3635.711015368473,20338.956830562067,0.6380466461046916,1.0239126626227553,1.5672835302952421,0.9766457985181052,0.9601692045947616,0.9632169327650548,0.9753251108015376,0.9744956943819788,0.9993340416738862,7164.163546236476,7416.4563738468705,2832.066076702697,2451.2685517961186,0.3606614554129596,0.3733624913132381,0.14257310940170295,0.1234028338120834,1.6064811263459098,0.8161338520887254,0.8057718829648116,0.8106454600518087,0.7740311621633846,0.9674414109360076,0.02626237019191726,0.006296218872075024,2739.8580011092613,74.37676771433699,17.831307879098997,28.85374992035871,29.531635321941447,29.553554440380683,7462.173060539999,13308.752108852532,2780.788087724376,0.3726512458454221,2.683474189738269,1.7944893676964169,0.5572615909581556,7.0,4.0,4.0,3.0,4.0,1.2,5.0,6.0,0.0,0.0,0.0,5.0,4.0,56.57157252,0.0
2014SBa_R5_T82,003,32.2715532566796,27.96777913270371,28.121298905265512,11641.027746921409,4.3904691842354095,1.1538832991906507,0.8666387672838436,4067.3853356399986,0.6107024874274521,2588.1335061855248,12094.4205557124,0.6363138214388739,1.0389478333569728,1.5715515934240365,0.9625122339096396,0.910649401943214,0.9283897961613324,0.9516711540517604,0.947387901644371,0.9965802650175444,3933.3964912440656,3926.594700572741,2336.2834847106146,1444.7530703939847,0.33789082688891403,0.3373065322012629,0.2006939194289327,0.12410872148089028,1.6374585343715242,0.9507413718049116,0.9315654668282314,0.9397032041889246,0.9233633520992696,0.936945473533108,0.05400393211165249,0.009050594355239432,2188.9702358897666,126.16849470188698,21.144754118961,25.636014394533838,23.19242034126153,20.843852940252074,4620.814830719999,6692.752944369609,1773.9434143010544,0.3839027269622584,2.6048265088211013,1.704467472386032,0.5866935076209642,7.0,4.0,4.0,3.0,4.0,1.2,5.0,6.0,0.0,0.0,0.0,5.0,4.0,56.57157252,0.0
2014SBa_R5_T82,004,34.35412133914509,33.30458311478273,31.357157423109694,17823.22189845585,4.3019914128941235,1.0955751146571302,0.9127626089909489,5366.5862500799985,0.6148608204961393,3403.0383054058843,18330.07219376084,0.6341160184195597,1.0284376359219822,1.5769984844293194,0.972348701633728,0.9600510623706848,0.9270331463887056,0.9507438143311198,0.949393071367316,0.9988446903513596,5780.346754777846,7063.858121617439,2776.331269985525,2202.6857520750386,0.3243154794183783,0.39632891078068383,0.15577044856441238,0.12358516123652552,1.6263843241680074,0.8534803914839435,0.858082602999118,0.8425720961295488,0.8587104750729433,0.9531722815663488,0.03614546063890069,0.01068225779475034,2646.3220109961026,100.351772639811,29.657486349612004,29.40078085664119,29.667860337788287,25.26580370234706,7128.2649913199975,12007.790202071816,2608.5589810477013,0.36594584856541,2.7326447448993467,1.6998911919429018,0.5882729463743167,7.0,4.0,4.0,3.0,4.0,1.2,5.0,6.0,0.0,0.0,0.0,5.0,4.0,56.57157252,0.0
