1.472514942860186082e-01,1.466571342460363525e-01,1.525586059414094364e-01,4.446960768508953499e-01,3.112210899545044818e-01,3.013815502466429819e-01,4.504070342859510245e-01,5.276596974597054235e-01,4.204524142307633494e-01,3.553907488211435206e-01,4.252758106495151957e-01,3.698182482852174768e-02,3.972731587898156169e-01,1.502214270992705270e-01,1.622665082163702310e-01,1.752142145456894451e-01,3.317853780924192586e-01,4.875866724373799088e-01,3.238812877114374267e-01,5.675017645525226584e-01,1.000000000000000000e+00,-2.990684715789199491e-02,2.492398685759633359e-01
5.043215687105200018e-02,2.834094075405277358e-02,2.453939082171646344e-02,8.346782353758902540e-02,6.429604589755738564e-02,6.017745891555853488e-02,8.900898724244281357e-02,4.989353877161633449e-02,1.022812031413653372e-01,1.056519665069443614e-01,1.023118750346420219e-01,4.125534603046508014e-02,8.994655534421787391e-02,4.201435125671566795e-02,3.473869290025724532e-02,2.263556867193176197e-02,7.666542994484890072e-02,9.457913207532153699e-02,6.294801544606874744e-02,-9.175170494901910279e-02,-2.168989167579750063e-02,1.000000000000000000e+00,-9.710265921876803930e-02
3.356308591371989225e-01,1.223346107748157358e-01,1.596354786852093310e-01,5.669042657368965621e-01,3.902821674775470151e-01,3.874882956315424121e-01,5.695360502123250068e-01,4.815238797309179808e-01,7.721199078622184020e-01,4.556191160224387637e-01,5.247024454361091106e-01,5.684758448943445786e-02,3.633816323608338172e-01,3.983591095687176176e-01,1.583849518321558125e-01,1.662801039620536714e-01,6.242363209936547808e-01,7.401098400158111490e-01,4.966778689432068128e-01,1.101484045181511329e+00,1.157195690299490209e+00,-5.568000485928291665e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.764976924921458634e+00,1.584657228533015605e+00,3.394950546659003976e+00,3.916237318024837766e+00,3.626095248181626651e+00,3.244093885483612105e+00,1.494832845433845536e+00,3.184084945482134277e+00,1.643286545625578965e+00,1.636364357271737902e+00,-1.756531313360609969e+00,-1.553629992070375554e+00,5.147169125269633883e-01,1.611116255662048191e+00,1.541434188793870286e+00,4.310198356495805072e+00,3.209773879672846331e+00,3.641437130677264822e+00,-4.289859585104670026e-01,-1.635688642655511948e+00,-4.118513698087531427e-01,-8.177353056429755851e-01
1.174865537744315125e+00,0.000000000000000000e+00,4.695084214805739786e-01,9.437337729657240271e-01,2.369606639959767946e+00,2.136233143027883141e+00,7.974821256039547057e-01,-2.181184208591684381e+00,1.084193543872050469e+00,5.729751901751913845e-01,-4.033151426474617662e-01,-1.320291215027987963e+00,-1.290534533454537280e+00,1.251818771029326482e+00,-2.746044633789619382e-01,-2.952342441239562409e-02,2.961947595377321552e+00,5.452650653363646516e-01,1.981652981589464568e+00,-7.160651078260332758e-01,-4.607449879247741187e+00,1.254540579871291639e-01,8.959930886080142987e-01
9.067012747052498600e-01,4.303891891219631671e-01,0.000000000000000000e+00,8.710775962395371774e-01,2.209724649360785165e+00,2.034185373262222374e+00,6.674599572520176771e-01,-1.939168672166143192e+00,7.301895814106135196e-01,3.617236851792782759e-01,-5.538012889911021475e-01,-1.332521895704434245e+00,-2.936386260392978009e+00,9.929164491664844716e-01,2.068970818588606320e-01,-4.863252249391076809e-01,2.660819904869534902e+00,3.454443017933278570e-01,1.865680870050963946e+00,-1.363322907754356939e+00,-5.298393959735915537e+00,4.535298956863848541e-01,2.476511041348193332e-01
2.230104463542658400e-01,1.701736695395669186e-01,1.862410679678156156e-01,0.000000000000000000e+00,1.680670366362360779e+00,1.453235950313670255e+00,-1.581016681741337082e-01,-3.161136484156259918e+00,2.034657602295451007e-01,-3.342448591669556768e-01,-1.320461865757260433e+00,-1.480699207984458754e+00,-2.836092719314351029e+00,4.028486491379384415e-01,-6.435046876297777219e-02,-2.389436744209993135e-01,2.166193657250721216e+00,-3.575398706482084132e-01,1.352977567245905455e+00,-2.213526097992922104e+00,-5.986359768012774474e+00,2.819052686719197408e-03,-4.796330889773571249e-01
-6.263290485132881891e-01,-4.975793362480628867e-01,-5.248326446013839019e-01,-1.997857977897512072e+00,0.000000000000000000e+00,-6.838753953013801921e-03,-2.304839275384733988e+00,-5.674788931684000559e+00,-1.321231519578135227e+00,-2.314236928516053116e+00,-3.152479488700599131e+00,-1.873506549142232691e+00,-5.652029985496487718e+00,-1.876048643144093142e-01,-6.833151546254638831e-01,-9.308510374017100464e-01,9.402230509431551697e-01,-2.153286108168905422e+00,1.078206530793963530e-01,-3.578167349232764582e+00,-8.200984370581657856e+00,-8.206158154698273144e-01,-9.897250359628750882e-01
-6.267123824331501947e-01,-5.011296125071009744e-01,-4.997748727682844727e-01,-2.041041182616657679e+00,1.375830629949146566e-01,0.000000000000000000e+00,-2.297691059896409538e+00,-5.665956994371966537e+00,-1.455727412348937877e+00,-2.239708774865470708e+00,-3.195529738302533840e+00,-1.845496018686031858e+00,-4.907370543769282278e+00,-2.526724632570702123e-01,-7.214310691628644800e-01,-9.028876982024184317e-01,8.712642866113133877e-01,-2.279890247769328138e+00,3.924855468167599837e-02,-3.705760417656938532e+00,-8.250428807926777353e+00,-7.686149582827856985e-01,-1.139030794897881282e+00
2.499241172635428831e-01,2.302877468069068623e-01,2.295740388972044854e-01,1.888626505957947399e-01,1.753888147293444444e+00,1.553523429943242107e+00,0.000000000000000000e+00,-2.951815173765977018e+00,4.215603474147455731e-01,-2.662206973929118758e-01,-1.122669053631178082e+00,-1.500629990872365704e+00,-2.910790068837391331e+00,4.840224401579130697e-01,1.227871571601576312e-02,-1.665459704871385116e-01,2.329260420296623835e+00,-1.347822475786553120e-01,1.487071938745878397e+00,-1.997570094367462579e+00,-5.674479283468501833e+00,-9.560410937891503091e-02,-3.576636396473172330e-01
1.905594867371789958e+00,1.658322459302245644e+00,1.702890179661646020e+00,4.481748874318427056e+00,4.830613831396177282e+00,4.516017797437368309e+00,4.408454815815137984e+00,0.000000000000000000e+00,5.619480293966942597e+00,4.928035645430331790e+00,3.654055851005074906e+00,4.977786713928861739e-01,3.613279702554573092e+00,2.091975008674484382e+00,1.605952566132653914e+00,1.486069225310887143e+00,6.067497044001547657e+00,4.720357439848344328e+00,4.699051563988129843e+00,1.445789885029240107e+00,-5.772090380874617122e-01,1.760691363986286229e+00,1.502416282663259883e+00
1.389249491388983015e+00,1.312782981365535839e+00,1.222057976525856793e+00,3.319558010310172058e+00,4.123581741393355315e+00,3.775211519503646862e+00,3.276903122664878154e+00,3.499973694586111961e+00,0.000000000000000000e+00,2.218566064802973692e+00,1.455428632047529591e+00,-1.357933033176233373e+00,-1.259961771054164403e-01,7.869936204858559714e-01,6.615280979173790987e-01,4.329108435326524673e-01,2.553378189281394484e+00,1.236575812506674588e+00,2.513543695168706904e+00,-4.852978168374024737e-01,-2.800899274244099235e+00,1.201126388471181333e-01,-5.922183001835270577e-01
1.646876508951511608e+00,1.857803996218707621e+00,1.814002686710515233e+00,4.922242364261811609e+00,5.061819360674212120e+00,4.759531574960693234e+00,4.806825634698893346e+00,4.769653955255356514e+00,4.267857098025094942e+00,0.000000000000000000e+00,2.830153317983612027e+00,-4.308327021821140690e+00,-6.387245719881251560e+00,1.874323630701999033e+00,1.784585051606576878e+00,1.631618154562387124e+00,5.608764843143498879e+00,4.774774325955053023e+00,4.768844439977558913e+00,1.891844647780075217e+00,1.332029138588493866e-01,5.574955418988375433e-01,1.212563845743042990e+00
1.454587588384593788e+00,1.449802568955575799e+00,1.424599557840729558e+00,3.748249139299915100e+00,4.327548876597224314e+00,4.019662276970557890e+00,3.681815886243558378e+00,2.635153845930080951e+00,3.192056179359075596e+00,2.392444152744853891e+00,0.000000000000000000e+00,-1.332879733834108515e+00,-1.640931987240640710e+00,1.490833922984243554e+00,1.219953618139897333e+00,1.039892441796059996e+00,4.459247315610090467e+00,3.257862859131598121e+00,3.769490177517413887e+00,5.041385013442820640e-01,-1.839635067315241512e+00,3.565046718157386385e-01,7.497181365894589611e-01
3.667075120952209666e+00,3.516848229482598231e+00,3.473622561802040654e+00,9.887243765293844078e+00,8.676883184257444981e+00,8.220918106540015202e+00,9.935197307732620331e+00,8.803101095001149901e+00,8.799783832634203051e+00,8.213502295594595992e+00,7.826448487032366508e+00,0.000000000000000000e+00,5.335843810365958007e+00,3.420443493512018485e+00,3.343739678073278210e+00,3.208804825109458747e+00,8.819974534537294630e+00,9.357785488445976796e+00,7.854255774022559144e+00,5.281352679072355727e+00,5.613370418037991527e+00,2.442978446067665566e+00,2.722124677867391540e+00
3.367820418534849924e+00,3.317651322017798776e+00,3.232616507037226139e+00,9.232243034960395889e+00,8.154141555444509137e+00,7.749202629120212293e+00,9.240297074741699035e+00,8.594914261144614542e+00,8.218799564723216378e+00,6.495618925393449317e+00,6.992089198020385865e+00,-1.005920030156405298e+00,0.000000000000000000e+00,3.202658229802797241e+00,3.193973609953270731e+00,3.000684235253928023e+00,8.421901888770243261e+00,8.835937200930091606e+00,7.497721482348261191e+00,4.833374188413910311e+00,4.773577963952187808e+00,2.194628085104313175e+00,2.550781605668855700e+00
5.314395110461350713e-01,1.870677651136574804e+00,1.675781632548513755e+00,3.763602362501711429e+00,4.349530408072713072e+00,3.983827001232852272e+00,3.709377458380941572e+00,2.889386538016169403e+00,1.771130239090509262e+00,2.719399558146863072e+00,1.973793029733316828e+00,-1.066189172250183281e+00,-2.424743566272430095e-01,0.000000000000000000e+00,1.450038783424255406e+00,1.334669390241300047e+00,3.341904788613137889e+00,2.344714378886036954e+00,3.118186037293860569e+00,-1.220462895185584484e+00,-2.357012327147836483e+00,-7.906433355572202448e-02,-1.819910613212289308e+00
1.745013768101093987e+00,6.998255464464240294e-01,1.092895381221358653e+00,2.796385555695973135e+00,3.743744973055128877e+00,3.426585067719986721e+00,2.717103837273123990e+00,8.228772013039893363e-01,1.501430005086754838e+00,2.592321786288384278e+00,1.245784976157431778e+00,-6.801914777251070188e-01,1.301885052043104229e+00,1.477703213839576035e+00,0.000000000000000000e+00,3.964478911623546820e-01,3.277108494464273214e+00,1.476707378511186164e+00,2.647355562969759379e+00,3.039316906835211676e-02,-3.173491126333363166e+00,2.491402583266421056e-01,8.806963658363441416e-01
2.177005120868328092e+00,1.487718088450447507e+00,1.217651289073886645e+00,4.108606498946049790e+00,4.590572303644565366e+00,4.316063003588796576e+00,4.039279094363040556e+00,2.440483650223863599e+00,2.695955833118406808e+00,3.575014691304243986e+00,2.407218567686463029e+00,-5.108919570970226198e-01,7.877962254935967357e-01,1.868146244169051506e+00,1.079605021781665064e+00,0.000000000000000000e+00,4.193782554184844358e+00,2.839306718207518454e+00,3.578004076662499422e+00,8.878271151637165959e-01,-1.995730290419837960e+00,1.258999365767036860e+00,1.166687326961541205e+00
4.142175237091584861e-01,5.311518674125746964e-01,4.193321272069083228e-01,8.545234701691670764e-01,2.391449110209872053e+00,2.094011512431181110e+00,7.636049949168021156e-01,5.472290790673559613e-01,-2.334792955831807237e+00,6.814465296677733042e-01,-1.003541109877835291e+00,-1.086384841263031253e+00,-1.503224183790652813e+00,-2.429784352882695120e-01,-2.778528735036561725e-01,-5.510166218912579961e-01,0.000000000000000000e+00,-1.659883110333483014e+00,5.865420495064428419e-01,-3.099165628638680836e+00,-6.177891018255550648e+00,-6.733331680884965253e-01,-2.047799387311827868e+00
9.091348283105624706e-01,7.288189882797736496e-01,7.024566321554024384e-01,1.692153118167164072e+00,2.960848698574471083e+00,2.652991455081322059e+00,1.600854284015428064e+00,1.614212569337652725e-01,-1.737793345787027044e-01,1.521384221820253568e+00,1.502770378632236059e-01,-9.107275145246295223e-01,-2.731419685016454602e-01,5.060115145282489957e-01,1.461685637788644188e-01,-7.595297533250211508e-02,1.981589062370817667e+00,0.000000000000000000e+00,1.648388955113839316e+00,-1.795768082260250642e+00,-5.069322183032269002e+00,8.623668219150851244e-02,-7.789101148246830864e-01
7.624993086588306712e-02,-1.370462658836094083e-02,-2.925727829555295131e-02,-5.601992080163854526e-01,1.350690180784594352e+00,1.102736837992866370e+00,-7.002940035494293891e-01,-2.403259850363323125e+00,-2.441897862383684892e+00,-3.071135431736424226e-01,-1.916329013416528726e+00,-1.138144357446930766e+00,-1.821746915683538859e+00,-3.201047872121714488e-01,-6.821566866922960104e-01,-8.917696994700992086e-01,2.263665937964701169e-01,-2.456316013666661746e+00,0.000000000000000000e+00,-3.726694553544665389e+00,-7.921290418254532284e+00,-6.475896744665512461e-01,-1.747577493038982466e+00
2.295149798145377673e+00,2.504468179636479608e+00,2.380856314765019466e+00,6.507571478729797576e+00,6.329427989753537709e+00,5.919878165784844271e+00,6.519360908950738498e+00,5.031454235105986328e+00,5.388145453510349014e+00,5.467262892567887000e+00,4.608802975683881087e+00,-3.582759553471243641e-01,2.569078882391387708e+00,1.980442350056671907e+00,2.210354905690146143e+00,2.026383793960188751e+00,6.057464169766300088e+00,5.586378227666623175e+00,5.329945803582296193e+00,0.000000000000000000e+00,-1.003579853975501202e+00,3.737492045867094159e+00,-4.141726982033272497e-02
2.821784609306414282e+00,2.685676581539603536e+00,2.609555431484622101e+00,7.366992640143458004e+00,6.911088772545967096e+00,6.511308269546263183e+00,7.380993034136561270e+00,5.892637955490207524e+00,6.408041773236478278e+00,6.042153426481343459e+00,5.402582966766058092e+00,-3.642870435330119450e-01,2.831751462877761583e+00,2.569050154415311926e+00,2.430035954866574865e+00,2.223712457560433453e+00,6.947987523932251719e+00,6.608897093457488658e+00,6.028337844301216109e+00,2.098312334932745937e+00,0.000000000000000000e+00,2.577178737486119697e+00,1.321263930185922808e+00
3.523187936121723318e+00,3.436911836943222998e+00,3.403016268191907834e+00,9.650466581318450920e+00,8.495453139950804200e+00,8.050615287617610250e+00,9.683998609219901965e+00,8.721376699149494982e+00,8.510999947048416558e+00,7.773359526864064506e+00,7.532886465395490561e+00,-2.570706365831276208e-01,4.835996612025732944e+00,3.307102669162853115e+00,3.253046739748167049e+00,3.148440154347545761e+00,8.617377701531566458e+00,9.105955530184713709e+00,7.686724134861323776e+00,5.490773096773290618e+00,5.641643817389156546e+00,0.000000000000000000e+00,2.948129850550403219e+00
2.733913956818103674e+00,3.173231057736090044e+00,3.029078405745736724e+00,8.313477103555380054e+00,7.591128546908241681e+00,7.143909109221020515e+00,8.352211371129778072e+00,7.534039078752914342e+00,6.662276075776631501e+00,6.791445469710946981e+00,6.355374841577472012e+00,-3.119778651510304868e-01,4.066700980060557136e+00,2.327279765877947160e+00,2.907052525374266505e+00,2.751730945125613115e+00,7.107812454656929901e+00,7.325192014244445993e+00,6.490429215935122009e+00,2.280411609600197398e+00,2.447958116914956683e+00,3.921197295547401929e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.471180231609937459e-91,3.784114669988735762e-115,1.914315377692857326e-223,1.432782149089609848e-244,2.953914398832524299e-258,6.158439312889632933e-238,1.860077386590627557e-113,1.636771271822299168e-110,2.182672731243582438e-128,9.624517994295498389e-149,4.404232607630689686e-11,5.801007006793987304e-20,7.236106648649140020e-301,5.205229079422250900e-67,5.407565524012438989e-47,8.813237087139410795e-132,8.169160740084990348e-155,3.200624065401000139e-170,1.593293928042528647e-111,7.385009602780234131e-62,2.052092080361853785e-05,3.342266338016899362e-85
2.231847749052684680e-91,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.155053708544668370e-248,5.075677094669986555e-181,1.088255798619536156e-126,1.722374888278572804e-226,1.281569917025812309e-04,3.100600286668096562e-11,2.646698807765189452e-75,0.000000000000000000e+00,3.831425877985784834e-207,3.100012298723203254e-191,0.000000000000000000e+00,0.000000000000000000e+00,1.106187749651303969e-81,9.354292034157524541e-88,2.174238943722652754e-04,1.973178130222970745e-11
9.970318544223687311e-113,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.596659023422064742e-234,3.519210163722311005e-214,1.232584671229310632e-139,7.885070781560656140e-236,7.543106536871403939e-05,2.680414268610599640e-21,4.342153322365598838e-100,5.080682969334896071e-237,0.000000000000000000e+00,1.207033357214397717e-219,0.000000000000000000e+00,0.000000000000000000e+00,2.687668433441417113e-100,1.341276535472834093e-123,5.659376084012786995e-03,1.259260753856224346e-19
1.344641148433584290e-226,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.074464062385125901e-254,3.872189563945526460e-174,2.420362201878241914e-313,8.452783747686885829e-05,6.256376477189391423e-20,3.178064255414212960e-179,3.184218107648514982e-313,2.934190513780849838e-243,5.231249647534552255e-279,0.000000000000000000e+00,0.000000000000000000e+00,3.770323338928006818e-149,1.714634195649105258e-139,9.183361609100857770e-04,3.404834775282818444e-39
