UCACCSD,bname,wname,nut_length,nut_height,nut_width,nut_vol,nut_va3d,nut_ratio_feret,nut_area,nut_sphericity,nut_cnvx_area,nut_cnvx_vol,nut_ratio_cnvx_area,nut_inv_ratio_cnvx_vol,krumbein,sneed,air_vol,meat_vol,shell_vol,vein_vol,air_ratio_vol,meat_ratio_vol,shell_ratio_vol,vein_ratio_vol,shell_rugosity,shell_thickness,shell_prot_ratio,shell_prot_vol,meat_length,meat_height,meat_width,meat_area,meat_cnvx_vol,meat_cnvx_area,meat_ratio_cnvx_area,meat_inv_ratio_cnvx_vol,meat_cavity_area,meat_cavity_vol,meat_arc_height,meat_cavity_height,meat_sphericity,meat_ratio_cavity_area,meat_ratio_cavity_vol,rho_mvs,rho_vvs,rho_vvm,meat_ratio_feret,ShellIntegrity,ShellTexture,ShellColor,SEAL,ShellStrength,ShellThickness,PackingTissue,KernelFill,TipShrivel,MinorShrivel,MajorShrivel,Plumpness,EaseOfRemoval,PercentKernel,Blank
12-042-8,2014SBa_R5_T20,009,26.662395310368037,27.582380045992533,25.73884918119184,10057.902660506645,4.068073598165588,1.071624448001654,3597.0958504799987,0.6264269008905186,2307.5671045868944,10263.681897054985,0.6415083724496724,0.9799507390610592,0.9662175850844708,0.9657894336306636,3737.630321913312,3817.7398151028174,1176.2528646134967,1326.2796588770188,0.3716113038744637,0.3795761347038635,0.11694812569942345,0.13186443572224932,1.596355454368923,0.5088498119372489,0.08596420338993131,101.11564049162399,23.404954946989932,23.886682719103952,20.943603260304762,4628.926051199999,6558.515813095241,1742.9771526667835,0.37654028891106084,0.5821042327107029,118.17321295517529,146.52453891837544,8.176505782281769,12.136423450456741,0.2551965309691119,0.025529293760167143,0.02234111239402872,0.9924094719548118,0.657743631458234,0.6627744394283488,1.1405240264638379,7.0,4.0,3.0,5.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,64.5657054,0.0
12-042-9,2014SBa_R5_T21,001,33.535170072006466,27.69172536554865,23.758463169621173,10479.925438155258,4.681383944099856,1.4115041799036192,3874.19081148,0.5977807325451826,2481.6146983351277,11025.923414308872,0.6405504579128133,0.9504805216182579,0.8363520222771323,0.8470883717389318,3328.379921951765,3409.7206984101354,2197.778983309701,1544.0458344836575,0.3175957635952081,0.32535734328758115,0.20971322709110488,0.1473336660261058,1.6728541847481109,0.8863961445321006,0.052890338031907014,116.241273346671,25.93275084048427,24.02635311885684,17.013300206756853,3703.4404030799988,5501.639854906827,1623.4934214332013,0.43837438833442777,0.6197644317573893,60.92276636186588,40.13345001889267,13.031272194117218,8.745220054700178,0.29581802612869496,0.0164503163899165,0.007294815923492024,0.853843404107029,0.6024436583828294,0.7055669171712818,1.5242634012997107,7.0,5.0,3.0,5.0,5.0,1.2,5.0,6.0,20.0,0.0,10.0,4.0,6.0,51.08840864,0.0
12-042-9,2014SBa_R5_T21,002,38.5955260828236,27.65988686430481,25.580812180999896,12335.893452447937,5.001869383718986,1.508768596154674,4415.45347584,0.5847306843210353,2792.6223790677527,13045.187894410226,0.6324655880416635,0.9456278861060928,0.7802436918186888,0.8494681457604754,4034.8383168630244,3568.517325245961,2864.409562029807,1868.125624836273,0.32708115811930505,0.2892791948148533,0.23220122426247064,0.15143821013349962,1.710189026869965,0.9925574150896738,0.07797594669420838,223.35504731921696,28.436055481138414,23.029204702447487,17.670668979417766,4097.675674619999,6275.824951042287,1750.237112575999,0.42712924388246226,0.5686132664763542,125.27287260694538,153.7151620311322,10.987304720439868,12.300603231419355,0.2755952634691447,0.030571690527597124,0.02449322013125992,0.8280429134642338,0.5868603576817637,0.7087318158747969,1.609223482951315,7.0,5.0,3.0,5.0,5.0,1.2,5.0,6.0,20.0,0.0,10.0,4.0,6.0,51.08840864,0.0
12-042-9,2014SBa_R5_T21,003,36.51759260304455,27.33745941910639,23.92811726442131,11079.229832509905,5.220374548654492,1.5261373136674867,4169.24797806,0.576455931311578,2609.7067704367346,11747.785092954296,0.6259418447091415,0.9430909524515086,0.7886557373327759,0.8308429174274032,4686.769139824628,2298.9221702665022,2293.5436136293233,1799.9778562157694,0.4230230088802915,0.20749837353502226,0.2070129104912467,0.16246416794550786,1.7347379837427568,0.8561886303717146,0.0805290388579636,184.69686278439,26.680265094474144,21.755014180625597,15.64880202222462,2826.7142508,4523.134318889423,1460.375049784351,0.5166334196571317,0.5082586560973416,103.10675846773931,89.91026338866743,10.869737631082055,10.861329067068848,0.2980014622589993,0.03647583353660832,0.019877867215480644,0.8639790617923202,0.6002601339532303,0.6947623623053939,1.704939781114395,7.0,5.0,3.0,5.0,5.0,1.2,5.0,6.0,20.0,0.0,10.0,4.0,6.0,51.08840864,0.0
12-042-9,2014SBa_R5_T21,004,39.370535277573865,30.120783343708677,29.106645958179392,16108.694926201053,4.610060343658671,1.3526304382216243,5133.653658539999,0.6008477833123915,3261.1335049838926,16801.64782850538,0.6352461077226921,0.9587568487699952,0.8269995290399045,0.8939548432793883,4418.725418324217,6532.410290394283,2779.4234700130132,2378.1357474695365,0.2743068534457803,0.4055207650477764,0.17254181563102525,0.14763056587541806,1.6643150358101295,0.8707088546032059,0.06148584808451475,170.89520923975496,31.192352216761705,25.191856053373037,21.61260384125215,6372.492805799999,10075.764575569265,2353.510659672742,0.3693233921787508,0.6483289919490018,194.06489577626732,257.69666307129404,11.927405952755725,17.209748067564878,0.26518995736454065,0.03045352920597052,0.02557589164956592,0.8490489261014139,0.59688854261309,0.7030084183179276,1.4432482289442892,7.0,5.0,3.0,5.0,5.0,1.2,5.0,6.0,20.0,0.0,10.0,4.0,6.0,51.08840864,0.0
12-042-9,2014SBa_R5_T21,007,36.876863669692405,27.355745518119612,26.03829071974159,11988.093094859572,4.9777056493743945,1.4162551630830853,4325.077888559998,0.5856753280556285,2723.5743055047365,12691.100602702063,0.6297168226053679,0.9446062615173964,0.8060915285083049,0.8759395520153332,4288.9763203948,3197.202780287933,2575.4270290310433,1926.4869651457975,0.3577696875105089,0.26669819419894863,0.2148320845235488,0.16070003376699374,1.7074306396342145,0.936813076680398,0.07052389621462528,181.62914850372601,25.36812068763589,23.050527198404225,18.29832096442833,4109.001427079998,5867.702498668086,1662.865778543653,0.40468853760543566,0.5448815411165902,112.25097838727972,159.26225912410726,10.08122513812958,9.807433682792217,0.25542375607956697,0.027318310879013062,0.027142183701416068,0.8321767275960635,0.5841147755427923,0.7019119330940005,1.3863633027834164,7.0,5.0,3.0,5.0,5.0,1.2,5.0,6.0,20.0,0.0,10.0,4.0,6.0,51.08840864,0.0
12-042-9,2014SBa_R5_T21,009,33.36896001941055,25.927918844787392,23.141496826423253,9593.166683750957,4.51103199916541,1.4419533995445553,3607.592046299999,0.6052126970712206,2320.9858703268005,9990.443480641274,0.6433615110963665,0.9602343181601368,0.8137504728570985,0.8522313790031882,3002.7273596111877,3241.4131079151025,2021.469800548968,1327.5564156756986,0.3130068994524249,0.3378877084879026,0.21071976201278375,0.13838563004688878,1.6523116663600357,0.8702567621591883,0.06802572767905811,137.51195416358394,24.1462191696708,22.134385808667854,17.73748950167594,4028.9607329399987,5460.733062621989,1580.980981311404,0.3924041672547491,0.5935857092341971,114.32565442801642,163.80805374142338,10.683312185179672,10.531334266957428,0.2628940028963632,0.028375966410720294,0.029997447570303024,0.8445771678044538,0.5884309441282584,0.6967166134243622,1.361309849817773,7.0,5.0,3.0,5.0,5.0,1.2,5.0,6.0,20.0,0.0,10.0,4.0,6.0,51.08840864,0.0
12-045-3,2014SBa_R5_T43,001,42.630150489323356,34.274332167227065,32.2141891744528,20510.832562788444,5.285229864468084,1.3233345796308555,6311.912127839999,0.5740883139879976,3956.909661940277,22196.72731646768,0.6268955558629381,0.924047598114679,0.8469559529071848,0.8922149871272278,7539.5239236116895,7642.169486034335,3106.74281211954,2222.384098149468,0.3675874151149861,0.3725918712777685,0.15146839128100115,0.1083517254283185,1.7418922762132845,0.7751321429073296,0.04056431432488044,126.02289195737998,33.93507102604119,30.257172353167334,24.635175611503424,7385.093422739998,13575.529130200313,2908.3701927073907,0.393816303494822,0.5629371358375607,224.242207352073,341.78844443079436,12.602513864525804,18.459218846956944,0.25406172412307193,0.03036416664162865,0.025176804613121637,0.8770413034819421,0.6149528606760192,0.7011675028696991,1.3775047339299327,7.0,5.0,5.0,5.0,5.0,1.2,5.0,6.0,0.0,0.0,11.11111111,5.0,5.0,55.70994496,10.0
12-045-3,2014SBa_R5_T43,002,39.31475643161879,30.585136932472444,28.937224601566356,15637.950322072944,4.985658375956992,1.358622223552521,5166.282886379999,0.5853637547296813,3291.8990498123408,16829.36722426946,0.6371890820169481,0.9292060784984009,0.8303962421884259,0.8863717593428448,4759.8813936136985,6645.21700050341,2484.4489249700337,1748.4030029858038,0.3043801326632386,0.42494168760235135,0.15887305393618226,0.11180512579822788,1.7083394588750993,0.8109083970413563,0.029206908919779957,72.56307346744501,32.86221691947145,26.736245843208803,22.258394016877755,7119.232041239999,10727.396249749012,2489.634491513089,0.3497054846774534,0.619462248414557,198.7266942565141,171.8307482885403,11.447498986963026,18.365172790631174,0.24009903860773746,0.02791406335758382,0.01601793615972381,0.875621885260899,0.6214161034621374,0.7096854406248436,1.4763965852411989,7.0,5.0,5.0,5.0,5.0,1.2,5.0,6.0,0.0,0.0,11.11111111,5.0,5.0,55.70994496,10.0
12-045-3,2014SBa_R5_T43,003,39.712558287246615,30.565229874249557,29.973000290056497,17005.417193335332,4.7810804242659035,1.3249443800399658,5387.463425519999,0.5935964800105888,3440.412813259061,18064.87217110732,0.6385960407567854,0.941352755350992,0.8343867224703133,0.9045549780921641,5266.958473573829,7048.050385815152,2887.314666447221,1803.0936674991242,0.30972239102949073,0.414459128269866,0.16978793484577387,0.10603054585486926,1.6846461083835294,0.8060404052491554,0.041031023630489535,118.46947630765499,33.11524622158278,26.79807035954157,23.90793190059194,7101.419616719999,11602.39769184575,2602.481773726361,0.366473453786469,0.6074649889624603,196.6041631790866,222.6627493772057,12.032867245680224,18.372923697298745,0.25033310284902616,0.027685191664521592,0.01919109784813657,0.8597346425251103,0.6179079719767376,0.7187194064460306,1.3851154654143412,7.0,5.0,5.0,5.0,5.0,1.2,5.0,6.0,0.0,0.0,11.11111111,5.0,5.0,55.70994496,10.0
12-045-3,2014SBa_R5_T43,004,39.43174162894633,31.23429252827406,30.190336266221546,16815.842419987213,5.145090111467557,1.3061047509121166,5479.751601719999,0.5792539511742146,3442.674028602721,18020.498969539418,0.628253665279668,0.933150766158669,0.8464524536594586,0.904522600309964,5847.404470419203,6349.14934176293,2810.379575435256,1808.909032369824,0.34773187833093705,0.3775695075624857,0.16712689767447242,0.10757171643210482,1.7263585306114608,0.7792555666615831,0.04184683103631541,117.605479241151,31.440702413968783,26.871937214297503,23.69844770996039,6827.470057979999,10938.283898102769,2502.2708348852398,0.3665004479895984,0.5804520527085771,258.24517627410944,219.53814052039544,12.053842867417455,17.606485226157513,0.2428667243068871,0.037824431902454186,0.020070620086801185,0.8642558606170921,0.6203617845748776,0.7177987594228515,1.3266988116168614,7.0,5.0,5.0,5.0,5.0,1.2,5.0,6.0,0.0,0.0,11.11111111,5.0,5.0,55.70994496,10.0
12-045-3,2014SBa_R5_T43,005,40.423836734164425,31.15268602709401,30.14008640301586,16731.02729095271,5.211923412671441,1.3411984356527775,5484.855679379999,0.5767673375679089,3479.451456713129,18203.410850529923,0.6343742953518225,0.9191149630326368,0.831358438917257,0.8968476040183395,5883.7596830161365,6718.86662898617,2366.5526774853474,1761.8478642195748,0.3516675683266488,0.4015812365938458,0.14144694383261566,0.10530422511308037,1.7338013699193902,0.6703397737394199,0.037523935724035784,88.80237055750497,32.35639524415041,27.723206221634985,23.192434499378987,7020.042414659999,11499.95267934946,2605.877250609579,0.37120534274375727,0.5842516761874406,179.6615660877685,223.0882868856997,11.983850090426078,17.20439856365601,0.24528730329930554,0.025592661051816457,0.019399061292339124,0.8794889457182844,0.6415427208289934,0.7294494421473839,1.395127158600655,7.0,5.0,5.0,5.0,5.0,1.2,5.0,6.0,0.0,0.0,11.11111111,5.0,5.0,55.70994496,10.0
12-045-3,2014SBa_R5_T43,006,39.612476873195284,31.498870896045013,29.748217228827638,17369.346224907564,4.710605974980963,1.3315916234068856,5437.075521239999,0.5965420657627339,3489.4475712306044,18508.660372832357,0.6417875855501797,0.9384442674415748,0.8421006018744853,0.8917948658584033,5504.623253684279,7327.968820034245,2696.0455668679824,1840.7085843210568,0.31691597268011584,0.4218908832346247,0.15521859786535114,0.10597454621990833,1.6763277183502692,0.7436795992089951,0.042814950493652505,115.431057474084,31.87620493888201,27.10565336311331,22.911847282148948,7212.902811839997,11358.68150718013,2564.171933914669,0.35549791821755516,0.6451425559737756,179.79133168229092,195.87876742868752,12.093174846682965,17.733420715213796,0.2529471473096952,0.02492634884628737,0.017244850760615767,0.8758885435230948,0.6198942749767282,0.7077319135643921,1.3912542514071908,7.0,5.0,5.0,5.0,5.0,1.2,5.0,6.0,0.0,0.0,11.11111111,5.0,5.0,55.70994496,10.0
12-045-3,2014SBa_R5_T43,007,42.68988372245283,31.92043592288199,29.7345451356418,18361.774968712758,5.269637602718036,1.4356999082283557,5857.165308059999,0.5746539772432235,3703.313627432815,19854.17336721691,0.6322706347961042,0.9248320052967608,0.8045629998147802,0.8657176482249596,7169.452467550459,6294.234370318883,2980.3937350348256,1917.60126252156,0.3904553061872684,0.34279008325958904,0.16231512150177305,0.1044344169226028,1.740177636631492,0.7938383775533209,0.04560366674324787,135.91688265619197,31.590435686549807,27.621582821553503,23.86308237998477,6474.171102299999,11386.871379079532,2588.339061041273,0.3997946640801238,0.5527624016095353,194.45702289058158,235.9536427439615,12.490712808996177,17.881534700521588,0.2546411331966352,0.030035817685062294,0.02072155159120055,0.860768145769078,0.6022279760790868,0.6996401749288816,1.3238204178118405,7.0,5.0,5.0,5.0,5.0,1.2,5.0,6.0,0.0,0.0,11.11111111,5.0,5.0,55.70994496,10.0
12-045-7,2014SBa_R5_T47,001,39.91981476959519,30.284981434694284,30.4804222172504,17326.12757002677,4.4920180887670345,1.3181389876588565,5342.759539919999,0.6060654141573478,3441.476940608776,18229.53561203194,0.6441384671899922,0.9504426189875675,0.8335988083896289,0.9100844819066114,8404.698492190637,5343.150684516974,1898.2859434867346,1679.9924498324215,0.4850881109019592,0.308386895047473,0.10956204355615293,0.09696295049441483,1.6499869100604678,0.5625660629447187,0.040965664815908916,77.76454568562899,31.51835129406681,24.859742563754644,24.40483623845576,5886.245876939999,10052.690548648448,2376.9075165192125,0.40380703868164997,0.5315144894453498,186.07375270045398,240.38411320714675,11.831212948223277,16.997412192015247,0.2510984354039687,0.031611617419757786,0.02391241549153879,0.9570916487025858,0.6337494226955309,0.6621616890656489,1.2914797291039377,7.0,6.0,4.0,3.0,4.0,1.1,5.0,4.0,20.0,0.0,0.0,4.0,4.0,60.3396966,0.0
12-045-7,2014SBa_R5_T47,002,43.517128590569236,32.591204226742704,32.974922853219965,21880.48434970939,4.595121321999235,1.3352415052789388,6289.571706659999,0.60149820997806,4008.503813572321,22899.599059589054,0.6373254015575869,0.9554963950579336,0.8279191175199309,0.9045910057330316,11629.100127499763,5887.696204063574,2310.0627478259426,2053.6012218187616,0.5314827561234594,0.2690843634885885,0.10557639908262012,0.09385538222082533,1.6625153382193365,0.5811069012126945,0.04233821930842515,97.80394323367798,33.86274830051105,25.425373702537524,25.921556367567913,6230.085582599999,11116.544798933235,2553.967305060425,0.4099409664922418,0.5296336506131445,205.4627945038553,251.58864162421398,11.423169346618845,18.875915795771693,0.2530970251318073,0.032979128742258716,0.022631910020131152,0.9415494026842188,0.6229826253254523,0.6616568642595073,1.3318485972590228,7.0,6.0,4.0,3.0,4.0,1.1,5.0,4.0,20.0,0.0,0.0,4.0,4.0,60.3396966,0.0
12-045-7,2014SBa_R5_T47,003,39.19396251866889,31.532124245855762,29.541337641936998,16440.11912886443,4.6474049121351015,1.3267497563491841,5217.842135879999,0.5992340674730524,3338.018612914441,17330.25677058187,0.6397316219976974,0.9486367886234408,0.8464117426117465,0.8904905265103636,7859.090028884588,4725.253737904292,2045.287436281056,1810.4879257944929,0.4780433747031759,0.28742211056171835,0.12440830995501005,0.1101262047800957,1.668796976475257,0.6467924057668891,0.03610755282978855,73.85032415762099,31.10881821823886,26.45056507463219,21.635107938733693,5633.46153414,9336.953294553095,2268.6973592209565,0.40271817699866386,0.5060809012144106,175.4585718705034,190.11796095132527,10.743285570863273,16.741609691045902,0.2417272144392785,0.03114578324662135,0.020361884112908055,0.9200346499176179,0.6038617594062948,0.6563467576578405,1.4378859724819872,7.0,6.0,4.0,3.0,4.0,1.1,5.0,4.0,20.0,0.0,0.0,4.0,4.0,60.3396966,0.0
12-045-7,2014SBa_R5_T47,004,40.79010467000046,35.01702733272204,29.73959230019932,20339.747589010803,4.120255562069209,1.3715757855136126,5776.825051799999,0.6237711464571414,3764.51124948079,20924.090754810477,0.6516574789308891,0.9720731871866248,0.8553979702294665,0.8523382437936264,9310.55175666287,5928.416875522844,3036.6667909366465,2064.112165888442,0.4577515879151416,0.2914695401001859,0.14929717183792893,0.10148170014674346,1.603152062546883,0.8849229874611272,0.03994388475265562,121.29626832938999,31.24903310344542,27.190495392794986,22.547640119255014,6077.516290559999,10421.887222254736,2439.380441634217,0.40137785322323605,0.5688429311404747,180.15890930632176,140.38670495744327,14.069556669211053,13.647459300908446,0.26064565090920944,0.029643509073954518,0.013470372684293078,0.8698973466832767,0.5956061876017341,0.684685600976537,1.3859114718067402,7.0,6.0,4.0,3.0,4.0,1.1,5.0,4.0,20.0,0.0,0.0,4.0,4.0,60.3396966,0.0
12-045-7,2014SBa_R5_T47,005,43.8426679090894,31.880559565789728,31.85106361422511,21521.969291658133,4.556584282479354,1.3764899169492315,6203.240207999998,0.603189163586202,3982.471444574053,22564.890123138866,0.6419985863900716,0.9537812581497443,0.8083857371372012,0.898686718042615,10374.090607208791,6022.565009306602,2855.76784238285,2269.535338868391,0.4820232975255552,0.27983336132911113,0.13269082413800026,0.1054520294175895,1.6578547168430515,0.716005340913189,0.042568603436789997,121.56604878993298,35.51474153639652,26.773295226375343,25.220882250641928,6671.306020499998,11987.864561222555,2704.847071963402,0.4054449104345958,0.5023884761584597,239.11846329729298,316.11521799697783,12.54925301536333,19.481681921858,0.23995377838380785,0.03584282636151229,0.026369602057360872,0.8786424131336068,0.5978908799117714,0.6804712258078256,1.4081482631517614,7.0,6.0,4.0,3.0,4.0,1.1,5.0,4.0,20.0,0.0,0.0,4.0,4.0,60.3396966,0.0
12-045-7,2014SBa_R5_T47,006,41.30394967324817,32.4203604308742,31.72576492705911,19780.40786868224,4.649616964411026,1.3019055574612728,5903.551350179999,0.5991390239919588,3757.4599458280877,20823.654229421983,0.6364745088079099,0.9499008987929828,0.8447903124834816,0.9092254722193996,9447.357122132391,5953.531818591126,2361.1684366569416,2018.274410588436,0.47761184626987,0.3009812466009452,0.11936904700510816,0.10203401385792013,1.6690617034710482,0.6342080460281778,0.03435604316810547,81.12040473695399,32.45186175579789,25.917507164297703,24.110844367730518,6279.029424359999,10802.360894009831,2489.169214912803,0.39642579237738096,0.5511324678934308,450.99120533324236,476.3802808406616,0.4547808454265976,29.800095471876183,0.2529927401923686,0.07182498677002304,0.04409964502341576,0.9112328495918954,0.6177346734868892,0.6779108915614135,1.3459446405465099,7.0,6.0,4.0,3.0,4.0,1.1,5.0,4.0,20.0,0.0,0.0,4.0,4.0,60.3396966,0.0
12-045-7,2014SBa_R5_T47,007,42.48810522473005,30.954657521909013,30.928876002154798,18807.085003327436,4.6105779369754565,1.3737358325523996,5692.244839379999,0.600825298319572,3648.9674064748533,19737.12428284796,0.6410418928628342,0.9528786835309766,0.8094408863598879,0.8993145829542846,8870.076782554976,5707.07228291607,2268.5143706749263,1961.421567181461,0.471634853619561,0.30345331463681635,0.12062020085906827,0.10429163088455426,1.6643773203240049,0.6367317013143814,0.035641882319743634,80.85412224024299,32.42095737646598,26.039307059908648,24.674228545472413,6150.747707279998,10609.405702989368,2477.0386338674434,0.4027215473227151,0.5379257276689883,184.81252742368267,224.3457994235033,10.806985792155327,17.28290549957289,0.2510913739845104,0.03004716438050928,0.021145934626695468,0.9068996406408588,0.609190829731236,0.6717290452345449,1.3139603257186756,7.0,6.0,4.0,3.0,4.0,1.1,5.0,4.0,20.0,0.0,0.0,4.0,4.0,60.3396966,0.0
12-045-8,2014SBa_R5_T48,001,43.9977733773184,34.094106910784696,31.509756867479325,22940.63717126593,4.446068092279932,1.396322211001499,6420.169269359999,0.6081461524347874,4120.011490495683,23890.547800321856,0.6417294182815821,0.9602390603599668,0.8217776483384125,0.8714852259902852,10425.347145730042,6542.27629738244,3624.8843889257664,2348.1293392276825,0.4544488920642626,0.2851828503515545,0.15801149557720565,0.10235676200697724,1.6443415715060892,0.8762043547126414,0.02411959171911468,87.43073148988199,32.45041577468068,27.60606555281908,25.152909360978466,7302.345147899999,12859.704208386389,2783.280672844954,0.38114887977396783,0.5087423622944552,198.67867085551117,247.7877216925763,11.791292218427518,17.131148055928954,0.23165465025129456,0.027207515781782373,0.01926853974844793,0.8501891162389831,0.5687556510841862,0.6689754552495499,1.2901257388945775,7.0,4.0,5.0,4.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,5.0,3.0,55.77695777,0.0
12-045-8,2014SBa_R5_T48,002,34.42980058784001,29.58169082559548,27.06338396184588,13064.307254596222,4.134490832182343,1.2721912616832896,4305.422004839998,0.6230544309389826,2794.7976714279393,13475.10994888243,0.6491344328816383,0.9695139634596988,0.8773617419285383,0.8959193139461443,5346.891756835298,4069.02348014768,2131.498252884528,1516.8937647287155,0.40927480138330186,0.31146109784857795,0.16315432662031384,0.11610977414780638,1.604996209549359,0.7590270802490638,0.04154112387873059,88.54483297037399,26.53538626531112,24.207839105906192,20.848119749897453,4960.829358539999,7294.899725834725,1897.1291044242726,0.38242176203025224,0.5577901867159771,132.3786060105158,115.03867178807371,8.792004858676657,14.401217349985366,0.2484600871668083,0.026684773138311614,0.015769739970608068,0.8714300120427447,0.5794131566254739,0.6648992444812113,1.2727951769099775,7.0,4.0,5.0,4.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,5.0,3.0,55.77695777,0.0
12-045-8,2014SBa_R5_T48,003,45.868660037831965,34.229502193169125,29.729496813384976,21587.135046111853,4.4367540436544575,1.542867016073435,6160.783038299999,0.6085714140650874,3986.463928410242,22433.410480477753,0.6470709816637631,0.9622761133398616,0.7849681067944823,0.8256946936641557,11184.496244333674,5242.732013318876,2950.8984667579225,2209.0083217013785,0.5181093378274927,0.2428637242561359,0.13669708650335335,0.10232985141301797,1.6431925274312158,0.8166717729384435,0.013127743343038215,38.738637702963,29.41116775377195,28.028769111211826,20.823639006406783,6165.1958187599985,10667.53209672814,2494.577508803158,0.4046225914207685,0.491466251592239,196.34031341861402,185.6057751205737,11.717362128129368,14.641784534043085,0.23672403522868474,0.03184656565508795,0.017399129755372496,0.8596173984240966,0.5889926893224149,0.6851800468466466,1.4123932778859185,7.0,4.0,5.0,4.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,5.0,3.0,55.77695777,0.0
12-045-8,2014SBa_R5_T48,004,41.69986342644349,34.18103910230313,30.245773255131887,19967.27303179699,4.326441744570742,1.3787005236960883,5799.718510739999,0.6137003626110513,3738.6398589371165,20697.701733986803,0.6446243644435247,0.9647096710747164,0.8408662006602019,0.8625875061234102,9193.512947562502,5622.776164265138,3242.553881369813,1908.4300385995346,0.4604290697544048,0.28159960327637723,0.16239342629342482,0.0955779006757931,1.6294596857420731,0.8576431673062076,0.03835789373756214,124.37753721990299,30.975514755576388,28.876525032405013,23.326703171053964,6533.945266859999,11498.931419659006,2574.865533901717,0.3940751611375395,0.48898249403003036,185.57026240506042,234.03757523887447,10.945302010729193,17.116882146215133,0.2340323152485945,0.028400951465918763,0.02035298469897429,0.8383974039287105,0.5914725231920963,0.705479907762679,1.3278993833133612,7.0,4.0,5.0,4.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,5.0,3.0,55.77695777,0.0
12-045-8,2014SBa_R5_T48,005,40.05671795289074,31.878212867307933,28.97648580625341,18471.660879022158,4.207804816872701,1.382387023075314,5455.56772134,0.6194146477015484,3527.717571658273,18992.529701629348,0.6466270334908046,0.9725750686827936,0.8318844094905397,0.8695756429390641,8673.831392179238,5047.086960985806,2827.158870691881,1923.5836551652374,0.4695750668544326,0.2732340634684164,0.15305385310005445,0.1041370165770966,1.614427433562773,0.8280146274548285,0.01804545396196843,51.01736524424099,30.915996830627087,25.94239450373805,22.97619914903639,6176.959392779999,10375.614043331874,2416.492353729845,0.39121065884849215,0.4864374233570717,189.61255360243015,222.2643582723357,10.367226164424498,17.512074847267744,0.23035796677326306,0.030696746011324067,0.021421802829604958,0.8504752769465157,0.5784194696302762,0.6801132088248247,1.3455661935243841,7.0,4.0,5.0,4.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,5.0,3.0,55.77695777,0.0
12-045-8,2014SBa_R5_T48,006,39.968955479323675,33.3015787326227,29.642547059348182,19068.79915927384,4.2658922101970855,1.3483644100927186,5598.0440742599985,0.6165903272750521,3617.249125498698,19738.42195455536,0.6461630307862232,0.966075160576503,0.8517488992431022,0.8707252489975587,7690.259055551191,6164.7183242297715,3198.7506292835933,2015.0711502092815,0.4032901595594782,0.3232882297798836,0.16774787979912864,0.10567373086150947,1.6218223928672082,0.9253558178349259,0.03608820826919034,115.43717891078998,31.73029908875494,28.49759625212738,23.374342551136927,6778.157524379999,11792.53541874808,2623.866336020122,0.38710613121375165,0.5227644527086976,220.49746126662689,299.9095779468421,9.97328720107012,18.364213198795106,0.2398729587576687,0.03253058968805772,0.025432154095550826,0.8592046020949661,0.5650101434058538,0.6575967377597965,1.3574841311295653,7.0,4.0,5.0,4.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,5.0,3.0,55.77695777,0.0
12-045-8,2014SBa_R5_T48,007,43.721468019958245,33.53544763018517,30.313661204709238,20244.08789760614,4.8652931191865045,1.4423024564636258,6086.756629799998,0.5901517009907352,3831.1629387088497,21281.436399828275,0.6294260098969549,0.9512557102475232,0.8101852698818061,0.8557744457289829,9306.233083066789,5134.585028279454,3646.9600386695183,2156.309747590383,0.4597012782268767,0.2536338043111647,0.1801493876689189,0.10651552979303977,1.694479569102689,0.965080825917561,0.02766318325150427,100.88652386062799,32.81147694463398,28.86615912877303,23.28492300140747,5996.726691119999,10467.6935687545,2471.633863280766,0.41216383380299476,0.4905173230907249,170.28253415500544,200.8734173127664,11.791111334458055,14.706150181134515,0.24001594941103266,0.028395913791962737,0.01918984502110023,0.8350025538008586,0.5599038353446621,0.6705414645692146,1.4091297163684273,7.0,4.0,5.0,4.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,5.0,3.0,55.77695777,0.0
12-045-8,2014SBa_R5_T48,008,43.53173235823715,33.130932262701414,31.35918638099067,22340.937069752792,4.337810649309746,1.388165235837408,6256.170530279999,0.6131637474219478,4019.356589787571,23095.684709616333,0.6424627606191038,0.9673208372320182,0.8184563340031494,0.8801634337418239,9902.108161129634,6918.9947592154285,3414.8360332689563,2104.9981161387745,0.4432270736994294,0.3097002931261553,0.15285106540550056,0.09422156776891484,1.630885720502082,0.8547686140893916,0.01877492915066717,64.11330458577,34.33569290204607,27.73265708298227,23.73531846907969,7372.200729959999,13257.651011099073,2860.672002394164,0.3880350124988643,0.5218869280404929,272.5774224421168,257.5354064512045,12.991883800774186,17.37075774313778,0.2381856761338241,0.03697368430764307,0.01942541753705844,0.8414490557107979,0.5883913971306959,0.6992596796411681,1.4466076343898915,7.0,4.0,5.0,4.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,5.0,3.0,55.77695777,0.0
